"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"UQCRC26",0,0.963621885582991,0.692,0.215,0,"10","UQCRC2"
"NRG1",0,3.70286590004444,0.513,0.037,0,"10","NRG1"
"TRAPPC94",0,1.13514584584958,0.677,0.201,0,"10","TRAPPC9"
"CAPRIN13",0,1.00313508223006,0.664,0.188,0,"10","CAPRIN1"
"MON25",0,1.18731838318855,0.679,0.203,0,"10","MON2"
"SUMO34",0,0.876800403525118,0.673,0.197,0,"10","SUMO3"
"PLEKHB22",0,0.727126563237684,0.637,0.161,0,"10","PLEKHB2"
"AMBRA12",0,1.20607737631123,0.645,0.169,0,"10","AMBRA1"
"MRPL513",0,1.16676594132712,0.645,0.169,0,"10","MRPL51"
"ATP6V1D2",0,0.980291555268425,0.645,0.169,0,"10","ATP6V1D"
"APOBR2",0,0.691167556230136,0.583,0.107,0,"10","APOBR"
"ALCAM",0,2.39754976172894,0.544,0.069,0,"10","ALCAM"
"RAB8A2",0,0.44697798566983,0.676,0.202,0,"10","RAB8A"
"LEPROT",0,0.870623569060683,0.595,0.121,0,"10","LEPROT"
"GSK3B5",0,0.834897628600921,0.708,0.234,0,"10","GSK3B"
"HMGN36",0,0.942813667441418,0.704,0.23,0,"10","HMGN3"
"TRIOBP1",0,1.14540156566772,0.574,0.1,0,"10","TRIOBP"
"SLC22A151",0,2.23998253776962,0.537,0.064,0,"10","SLC22A15"
"ZNFX11",0,0.54115798843771,0.665,0.192,0,"10","ZNFX1"
"PABPC42",0,1.37667417796608,0.633,0.16,0,"10","PABPC4"
"PSMD15",0,1.45749242012925,0.606,0.133,0,"10","PSMD1"
"P2RY131",0,0.499892113400756,0.565,0.092,0,"10","P2RY13"
"KCTD202",0,0.732202631455157,0.638,0.165,0,"10","KCTD20"
"SLC36A4",0,1.82163883197086,0.58,0.107,0,"10","SLC36A4"
"ARHGEF111",0,2.45715059433382,0.518,0.046,0,"10","ARHGEF11"
"XRCC41",0,2.22255732587993,0.554,0.082,0,"10","XRCC4"
"MDM44",0,0.611631191339174,0.715,0.243,0,"10","MDM4"
"UBA32",0,1.36167025843959,0.605,0.133,0,"10","UBA3"
"PLEC3",0,0.827522168491988,0.632,0.16,0,"10","PLEC"
"B4GALT16",0,0.526411540217111,0.718,0.246,0,"10","B4GALT1"
"STX52",0,1.16850970661911,0.621,0.149,0,"10","STX5"
"NCOR21",0,1.20730757773444,0.609,0.137,0,"10","NCOR2"
"IFNAR23",0,0.601308339966796,0.715,0.243,0,"10","IFNAR2"
"LRPAP14",0,0.868970949454314,0.681,0.21,0,"10","LRPAP1"
"HSD17B4",0,2.00325448540394,0.55,0.079,0,"10","HSD17B4"
"GLB1",0,1.64523098801795,0.567,0.096,0,"10","GLB1"
"TRAK11",0,1.49544473520986,0.59,0.119,0,"10","TRAK1"
"KLC13",0,1.07067072731831,0.637,0.166,0,"10","KLC1"
"NOTCH2NLC",0,2.02725949351477,0.565,0.094,0,"10","NOTCH2NLC"
"ECPAS2",0,1.58573623906679,0.593,0.122,0,"10","ECPAS"
"TMEM1641",0,1.30576225375489,0.558,0.088,0,"10","TMEM164"
"HNRNPH21",0,0.368076445084918,0.661,0.191,0,"10","HNRNPH2"
"ARID23",0,1.23705656897684,0.662,0.192,0,"10","ARID2"
"UBE4B1",0,1.12879312083412,0.625,0.155,0,"10","UBE4B"
"FAM193A3",0,1.34814371325175,0.618,0.148,0,"10","FAM193A"
"GALNT13",0,1.2986466822298,0.602,0.132,0,"10","GALNT1"
"ODF3B1",0,0.597001133070062,0.574,0.104,0,"10","ODF3B"
"PDS5B2",0,1.05743215563276,0.645,0.176,0,"10","PDS5B"
"LARP73",0,1.10768110618915,0.619,0.15,0,"10","LARP7"
"ARFGEF22",0,1.66657001638938,0.597,0.128,0,"10","ARFGEF2"
"SOS14",0,1.0962670377132,0.685,0.217,0,"10","SOS1"
"GOLPH33",0,0.952756540705163,0.659,0.191,0,"10","GOLPH3"
"IL6ST2",0,0.874727763160582,0.668,0.2,0,"10","IL6ST"
"BTK",0,1.84722415603831,0.531,0.063,0,"10","BTK"
"SNW13",0,0.826119307668138,0.664,0.196,0,"10","SNW1"
"SLC24A41",0,2.41118014673125,0.515,0.047,0,"10","SLC24A4"
"FAF14",0,1.16095441085556,0.691,0.223,0,"10","FAF1"
"PXK1",0,1.09172192739569,0.596,0.128,0,"10","PXK"
"FRYL6",0,0.776303769162676,0.723,0.255,0,"10","FRYL"
"WDR702",0,1.45042288858107,0.633,0.165,0,"10","WDR70"
"TACC16",0,0.5088088648465,0.701,0.233,0,"10","TACC1"
"ARF31",0,0.653278021052804,0.607,0.139,0,"10","ARF3"
"RERE2",0,0.847039984860299,0.686,0.219,0,"10","RERE"
"GATAD2B3",0,0.754936707389464,0.687,0.22,0,"10","GATAD2B"
"SNX174",0,0.887725009074959,0.663,0.196,0,"10","SNX17"
"ALPK12",0,0.420761269561823,0.609,0.142,0,"10","ALPK1"
"VPS352",0,0.875851778528407,0.63,0.163,0,"10","VPS35"
"PITPNA1",0,0.66153799191708,0.613,0.146,0,"10","PITPNA"
"PLD31",0,1.54043819340666,0.585,0.118,0,"10","PLD3"
"SSR33",0,1.04978940058802,0.648,0.182,0,"10","SSR3"
"PADI41",0,1.34016106373151,0.574,0.108,0,"10","PADI4"
"S100A106",0,1.60305442280619,0.944,0.478,0,"10","S100A10"
"SGMS2",0,4.04540252199191,0.488,0.022,0,"10","SGMS2"
"IMPDH12",0,0.643430867818537,0.604,0.138,0,"10","IMPDH1"
"ENSG000002899012",0,1.29669877529731,0.618,0.152,0,"10","ENSG00000289901"
"S100Z",0,2.72363265294844,0.517,0.052,0,"10","S100Z"
"SDHD4",0,1.00122245294326,0.638,0.173,0,"10","SDHD"
"OGFR2",0,0.581015113595101,0.643,0.178,0,"10","OGFR"
"MAP3K20",0,2.2304420525277,0.528,0.063,0,"10","MAP3K20"
"AGO33",0,1.20540905475156,0.634,0.169,0,"10","AGO3"
"TMEM1271",0,0.79211563636952,0.584,0.119,0,"10","TMEM127"
"ESYT24",0,0.992156971194466,0.697,0.232,0,"10","ESYT2"
"ZNF4381",0,1.46350103366339,0.571,0.106,0,"10","ZNF438"
"NDE11",0,0.959030656368531,0.632,0.167,0,"10","NDE1"
"MAPRE13",0,0.72634386672727,0.632,0.167,0,"10","MAPRE1"
"EHMT15",0,0.982923647564903,0.674,0.21,0,"10","EHMT1"
"ROMO14",0,0.613460339719567,0.686,0.222,0,"10","ROMO1"
"CHCHD32",0,1.37337042536136,0.634,0.17,0,"10","CHCHD3"
"EFCAB142",0,0.851808924386283,0.639,0.176,0,"10","EFCAB14"
"EIF4EBP21",0,0.531895736955412,0.655,0.192,0,"10","EIF4EBP2"
"STXBP32",0,0.856768216710486,0.625,0.162,0,"10","STXBP3"
"FBXW112",0,1.2678828842391,0.619,0.156,0,"10","FBXW11"
"NBPF19",0,1.72345702696714,0.552,0.09,0,"10","NBPF19"
"VPS4B5",0,0.460170171394564,0.686,0.224,0,"10","VPS4B"
"SLC39A8",0,4.46782826024362,0.508,0.046,0,"10","SLC39A8"
"TGFBI1",0,1.93741071989473,0.527,0.065,0,"10","TGFBI"
"PDCD66",0,0.57949015485625,0.691,0.229,0,"10","PDCD6"
"MDM21",0,1.26689351405208,0.598,0.136,0,"10","MDM2"
"SH3BP14",0,0.80772190111472,0.631,0.169,0,"10","SH3BP1"
"P2RX7",0,3.11351080497667,0.498,0.037,0,"10","P2RX7"
"UQCRC12",0,0.985795028295555,0.617,0.156,0,"10","UQCRC1"
"COPB22",0,1.19590795806295,0.596,0.135,0,"10","COPB2"
