"gene_name","module","color","kME_grey","kME_Neutrophil-M1","kME_Neutrophil-M2","kME_Neutrophil-M3","kME_Neutrophil-M4","kME_Neutrophil-M5","kME_Neutrophil-M6","kME_Neutrophil-M7","kME_Neutrophil-M8","kME_Neutrophil-M9"
"CBLB","Neutrophil-M2","blue",0.255462501117121,0.196158863572685,0.33624279735375,0.0551779387510564,0.104876078081286,-0.0610614811166746,0.00225354083794499,0.100734687206817,0.0600480888669746,-0.0281245036730492
"BBX","Neutrophil-M1","turquoise",0.212524793974229,0.256189287532047,0.140674590111056,0.0337002948766821,0.104574783670057,-0.0836558930759323,0.00873446123280706,0.186613158537243,0.0997518005276305,-0.0311420819898988
"TRAT1","Neutrophil-M2","blue",0.208531436330218,0.0929043969693869,0.396940005352726,0.0552252224698107,0.0401688553013851,-0.0596114608636471,0.0199055887182997,0.0195431389919268,0.0239044914511006,-0.0350102342744886
"CD96","Neutrophil-M2","blue",0.241920040341256,0.111787377373422,0.42780089197711,0.102148644902237,0.0437172419344607,-0.0662974043607544,0.0240717056605276,0.029283247101369,0.0170700831156683,-0.0620685083803366
"SIDT1","Neutrophil-M2","blue",0.147670262106925,0.0608994328356938,0.292009270355176,0.106905869561201,0.0138227586818002,-0.0702695517604851,0.036159144544463,-0.0103872441044212,-0.0130397408072066,-0.0602292723711456
"TIGIT","Neutrophil-M2","blue",0.104072705311682,0.0648490397223014,0.149469031400525,0.0267946317706735,0.0268530182332231,-0.0251069347644211,0.00618239916803882,0.0324667173614876,0.0219885457009733,-0.0143275410514398
"ZBTB20","Neutrophil-M1","turquoise",0.375437312247686,0.495065773690225,0.231585082843428,0.05712896597913,0.302072532383737,-0.148208400416161,-0.0205394520682718,0.313966687923765,0.147150427465018,-0.0363954950040255
"GSK3B","Neutrophil-M1","turquoise",0.265496194370558,0.372373256567801,0.0987770260121126,0.0287284947641371,0.294550643250001,-0.0445080568496497,-0.0508066412233722,0.259968240918784,0.14745222547581,0.0114084901626764
"HCLS1","Neutrophil-M5","red",0.0837143466815468,0.0607541173866722,-0.00528427470697168,-0.0928256536293971,0.0749288459227024,0.154967419096293,-0.0774459828621337,0.108138665866262,0.113573994095526,0.144496584062957
"EAF2","Neutrophil-M1","turquoise",0.12116766746655,0.170488858611007,0.0506159656678699,0.0146447144242788,0.123108853970688,-0.0350755261118633,-0.0186190016714415,0.120446525181528,0.0547405019622885,0.00535230596094289
"KPNA1","Neutrophil-M1","turquoise",0.247048703518857,0.349452384990495,0.109821326180522,0.0308258719372022,0.21565703657134,-0.0825352283268061,-0.0222470708816933,0.255779169630455,0.123476870347539,-0.00503293555599026
"PARP15","Neutrophil-M2","blue",0.14336914267458,0.0733127734555692,0.243991278368132,0.0530489888166865,0.0117760170063339,-0.0616774468951818,0.0160106825526661,0.0205988724868775,0.00856141939233498,-0.0462315105383051
"HSPBAP1","Neutrophil-M1","turquoise",0.143509290557717,0.197074946465822,0.0443900652364971,0.00452086435841616,0.14169796260819,-0.0190999914784463,-0.0263514767609146,0.160487543964618,0.0941294426666748,0.0106754579728335
"SEC22A","Neutrophil-M1","turquoise",0.125073453997208,0.134002628914625,0.127797386755669,0.0274537441747697,0.064658667261816,-0.055829651752521,0.00637835425492045,0.0805224398985249,0.0344600422267289,-0.0267074448493962
"ZNF148","Neutrophil-M1","turquoise",0.272412836934534,0.340181362731592,0.134532281799093,0.02085126352713,0.203896342970556,-0.0623368121421119,-0.0326943895780715,0.268147902898902,0.143564005522146,0.00587193615798739
"SNX4","Neutrophil-M1","turquoise",0.149828715998062,0.168712590484199,0.12096998575134,0.0348334901043347,0.0833157730502931,-0.0746372783098983,0.0095828103549786,0.0952870627121697,0.0313882131978799,-0.018281024164173
"ZXDC","Neutrophil-M1","turquoise",0.22375469613403,0.30972519602935,0.105686677932951,0.0167835849886681,0.191840542171334,-0.0711912111445232,-0.0184218963798256,0.216478754976204,0.108637251194098,-0.00818196272142939
"ABTB1","Neutrophil-M5","red",0.010649008561533,-0.0115594339229073,-0.0897686331997422,-0.0717816753594165,0.156763772590438,0.231152267900266,-0.0918014164674128,0.00378319373069357,0.0790121468693784,0.194052679511994
"RUVBL1","Neutrophil-M2","blue",0.110701508050936,0.0531297595224265,0.182540676925531,0.041785728800002,0.0205237473282156,-0.0333797515404229,0.00892240792216278,0.0121941131037882,0.0231147277033324,-0.0201883197940949
"RAB43","Neutrophil-M1","turquoise",0.177168336914124,0.268918054710489,0.0561122857816199,-8.19813554199762e-05,0.266936347256537,0.0142710471544146,-0.0569894193894021,0.182767550519325,0.1110514326979,0.0422444249185708
"TMCC1","Neutrophil-M4","yellow",0.155776265826123,0.19153500291099,0.0157292471599176,-0.0335314836783714,0.25321627324235,0.0869424454913659,-0.0684553046323419,0.167683351127824,0.138509428632363,0.0637289026876037
"MRPL3","Neutrophil-M2","blue",0.102676734553697,0.056702905234728,0.189798775066102,0.0275862917042073,0.023579759682727,-0.0342197435164158,0.00389920162594308,0.023185728931951,0.00864425189745345,-0.0255796541068453
"DNAJC13","Neutrophil-M1","turquoise",0.237564018317776,0.335600900758061,0.121205520925376,0.0452075244756246,0.165519728940595,-0.112278114476416,-0.000308197052982729,0.216416396222857,0.095070222512501,-0.022447833435898
"UBA5","Neutrophil-M2","blue",0.112611101615437,0.0593552194915524,0.208472211045501,0.0303828642826739,0.0183639115063782,-0.036925829368758,0.00822019322045775,0.0156284181885,0.00904239161467756,-0.0231510702867929
"RYK","Neutrophil-M1","turquoise",0.186703243430929,0.215987149062887,0.155012422969693,0.0404161925483762,0.079181779667621,-0.110799512209458,0.00157169972253886,0.13681900077218,0.0518471187314882,-0.051327602820072
"STAG1","Neutrophil-M1","turquoise",0.390006581608766,0.554442433120321,0.193086858264746,0.0451808885436484,0.373262174843568,-0.11913372515904,-0.0388779238965564,0.383894807332467,0.192330008430568,-0.0168503857379608
"NCK1","Neutrophil-M1","turquoise",0.162456158633717,0.18321340688161,0.111052190491547,0.021944519074353,0.0933007176468228,-0.04088846281257,-0.00845671895439036,0.13525702839024,0.0689926498952858,-0.00522637730201083
"ARMC8","Neutrophil-M1","turquoise",0.197246173819126,0.239928861764536,0.108158050119487,0.0703156405172281,0.125870339549642,-0.084871144932242,-0.00529967861127005,0.157414971772259,0.0746094372114552,-0.0390427668352316
"PIK3CB","Neutrophil-M1","turquoise",0.363810923271842,0.510359720372989,0.198667187405548,0.0881040944772205,0.254595329785259,-0.19326939732332,0.00500745636698879,0.326653106669866,0.143149407331506,-0.0628384636265958
"COPB2","Neutrophil-M1","turquoise",0.169018736090803,0.225308899606267,0.0816417780368139,0.0402853226890975,0.15012973442169,-0.0517277422736196,-0.0252827348414378,0.152915103229314,0.0801391208968948,-0.0159198700252649
"RASA2","Neutrophil-M1","turquoise",0.35304475120121,0.500626348360381,0.177095376076969,0.0308855468621763,0.299684009795584,-0.130938810694414,-0.0342867576882049,0.368614408232152,0.16754268239283,-0.00731623973447229
"RNF7","Neutrophil-M1","turquoise",0.209708781631039,0.238192783848507,0.148745440371698,0.0527233644305828,0.140486591563174,-0.0838276276647264,-0.00487499868142608,0.140654511455522,0.064792115803345,-0.0048849939540899
"GK5","Neutrophil-M1","turquoise",0.15756292356494,0.206340788593726,0.110189481889283,0.0346074364851835,0.0785055017505789,-0.0987350792004687,-0.001306224990084,0.119842233418394,0.041051143625628,-0.0344415374644333
"XRN1","Neutrophil-M1","turquoise",0.27248884354494,0.345299417720731,0.134056825179373,0.0260405666753614,0.222609744663645,-0.0673032296555885,-0.0299414871325803,0.245888255943793,0.139753964171938,0.00449178620647257
"CHST2","Neutrophil-M1","turquoise",0.095062724450191,0.154332964856032,0.0452682330424738,0.0307459939047794,0.0838520845135347,-0.0627709496788107,-0.00122014957363094,0.0899364848107828,0.0233694049478454,-0.00706079517583864
"SLC9A9","Neutrophil-M1","turquoise",0.159516440922719,0.167016330107913,0.183391767434224,0.0789249693738685,0.069690599986056,-0.0992405839974945,0.019038055887549,0.0713471356685355,0.0173930501362693,-0.0575934597796301
"PLSCR1","Neutrophil-M1","turquoise",0.231367602469756,0.327028632512738,0.0759391291266982,-0.00187283603849296,0.250524732661912,-0.0174162714739962,-0.0373616426161502,0.241972978217333,0.145248055184365,0.0647647568330015
"GYG1","Neutrophil-M1","turquoise",0.388128352612927,0.586042467000246,0.210099407572307,0.0619733014659095,0.32326395453346,-0.227899442052175,-0.0180168341793241,0.354874800292428,0.140891107354808,-0.0179024715720544
"RNF13","Neutrophil-M1","turquoise",0.247308672968303,0.318977892491334,0.0849380354289579,-0.0130252301156809,0.207054279063119,-0.0137689528948426,-0.0506630659491097,0.276486347144088,0.172466061304176,0.0343447670842484
"P2RY13","Neutrophil-M7","magenta",0.183818609204593,0.182685242793349,0.0725836827730255,-0.0153107694018012,0.0577609644571631,-0.0248293594402793,-0.0162233526320681,0.266082841228723,0.124031694222851,0.0226321742803559
"RAP2B","Neutrophil-M3","brown",0.128162585741672,0.150171275436003,0.0899480003694332,0.294565290788581,0.0351807840688679,-0.133817726758519,0.0488908748736057,0.048398804787593,-0.00518352882416339,-0.123166121017459
"SSR3","Neutrophil-M1","turquoise",0.166756316386115,0.179740594104609,0.112228629215717,0.0443962565657994,0.105556111258723,-0.0476380967762864,0.000274145914678934,0.109340452198833,0.0559235835200213,0.00186462286530982
"TIPARP","Neutrophil-M1","turquoise",0.165325792059304,0.224467229616841,0.0950700611539551,0.0264893836259089,0.0870257469136928,-0.0867161854139709,-0.00673725618855629,0.167680141119289,0.0770614707135192,-0.0278822761179623
"RSRC1","Neutrophil-M1","turquoise",0.230255131929764,0.291453922781366,0.151113513085274,0.0466774319077606,0.168625024347918,-0.0917461860359078,-0.00268784591818738,0.181345855201412,0.0800651214545305,-0.0208639632574901
"MFSD1","Neutrophil-M3","brown",0.113198120917347,0.166147258390522,0.0683537765715452,0.330037209871498,0.0437219328049978,-0.170523736109687,0.0417982757453477,0.0449733906768091,-0.0201551343303843,-0.1561467371123
"PPM1L","Neutrophil-M3","brown",0.105492503234347,0.118855701424191,0.0805925310573102,0.163911205973689,0.0506657162622143,-0.0891408639275002,0.0224448522676097,0.0415046485625276,0.00539076961628213,-0.0768009557764031
"PDCD10","Neutrophil-M1","turquoise",0.238055734172189,0.315681467885976,0.132085949891334,0.163628917011808,0.145672636939049,-0.148737180835692,0.0301530691233514,0.191476584593676,0.0725115022126388,-0.0621519888492515
"SEC62","Neutrophil-M1","turquoise",0.226275213205971,0.305097977160944,0.138296782242164,0.0099080262000281,0.145921287323428,-0.114566466012081,0.0478570004891666,0.193947254565183,0.0863598273493979,0.0196415614796576
"GPR160","Neutrophil-M1","turquoise",0.23553457938366,0.349745101898616,0.0999820671576008,0.022429692975332,0.219919578453474,-0.0934134164752448,-0.0363868227064079,0.222084951607667,0.104338894718179,0.0233493666508335
"PHC3","Neutrophil-M1","turquoise",0.257018894580975,0.338097911303262,0.161956438893448,0.0335040653056381,0.170966543286197,-0.12039657627426,-0.0118798029091343,0.221338204590315,0.102380790736122,-0.0452128510112549
"PRKCI","Neutrophil-M1","turquoise",0.143481514273694,0.204905428079037,0.0953052970067842,0.0217732395668998,0.1077171961867,-0.0642771294981106,0.000532143960093108,0.137936180090223,0.0601872946330903,-0.0250227577389243
"TNIK","Neutrophil-M2","blue",0.148006675708649,0.0931172073539818,0.232864489445479,0.132340254051203,0.0492423281633464,-0.0533123636465484,0.0199112502450131,0.0204232925182278,0.0121365240870204,-0.0451239339667991
"FNDC3B","Neutrophil-M1","turquoise",0.369983336205706,0.535308391032755,0.131331466790621,-0.00852445270543145,0.40348319666113,-0.0554857735986342,-0.0671951117082253,0.432080476691933,0.256654594582772,0.0117738506339939
"TNFSF10","Neutrophil-M1","turquoise",0.218416255173752,0.296706594547612,0.0914820215179119,-0.00184021082822347,0.205859075969119,-0.0360462185741876,-0.0276326605640293,0.221608064401482,0.12172466716458,0.0488429470310944
"TBL1XR1","Neutrophil-M1","turquoise",0.280044875116475,0.367067019115973,0.150902281036558,0.0725782131630229,0.177312187699785,-0.125061422600456,-0.00673562877306547,0.270516797776319,0.125961509938082,-0.0506058785931444
"PIK3CA","Neutrophil-M1","turquoise",0.249301001527652,0.316200582466165,0.149108232497337,0.0357512427735721,0.144321291257609,-0.10942801415557,-0.0151905000337017,0.243670383347522,0.112247291996655,-0.0407325853216554
"ATP11B","Neutrophil-M1","turquoise",0.459044169921593,0.677412269082033,0.223291191092503,0.0497524490821494,0.384512116830975,-0.21439916143036,-0.034160334502013,0.494236649402988,0.213400059641205,-0.0335302872357164
"B3GNT5","Neutrophil-M8","green",0.048605652799451,-0.00363693342467024,0.00685176415350548,-0.0473796697328936,-0.0741547092978247,0.0463734980559718,-0.0131491157514813,0.0886507263957427,0.154187880826001,0.00439993667551972
"KLHL6","Neutrophil-M1","turquoise",0.137854849413883,0.177436062647669,0.0835766185379446,0.107503151318068,0.0782975937975897,-0.0849301254889946,0.0109757402073252,0.117099536426172,0.0472952494915255,-0.0575967737213522
"KLHL24","Neutrophil-M1","turquoise",0.245310888532556,0.307141752129143,0.12581662182603,0.0241697602094545,0.172218782673847,-0.0758086494204477,-0.0185433916325551,0.236253241474055,0.111546016496912,-0.018701978004969
"YEATS2","Neutrophil-M1","turquoise",0.132463423256412,0.152724637600439,0.0975979409339931,0.0339683345445264,0.078589119747637,-0.0483871864381016,0.00281818876477634,0.100830439870453,0.0363025235763196,-0.017324671694721
"PARL","Neutrophil-M1","turquoise",0.199816355601493,0.258933761545192,0.140630764070493,0.0377964499316889,0.123767805010004,-0.0995735029114048,0.00422317250724454,0.156781050754608,0.0729664563784301,-0.0195944900049543
"AP2M1","Neutrophil-M3","brown",0.0197456015524022,0.0104507389576134,0.0291907102179235,0.200349423912828,-0.0124079960940015,-0.0813359821566673,0.0570496769091358,-0.0544545932163547,-0.0477260380984836,-0.0743484573039439
"VPS8","Neutrophil-M1","turquoise",0.401464243518476,0.582177740504866,0.193787399901434,0.057976620775379,0.339763840165112,-0.166720400351667,-0.024860528800684,0.4415565664958,0.205506678592853,-0.0542684108561766
"IGF2BP2","Neutrophil-M3","brown",-0.0283444468138072,-0.0165018440506455,0.00375881198143033,0.198166676985966,-0.0321507379045762,-0.100653041756702,0.132698093915428,-0.0757885949608945,-0.0883693470564356,-0.117751514384155
"BCL6","Neutrophil-M1","turquoise",0.317874222740929,0.432494088347854,0.0969398804956701,-0.0382651894342126,0.310421226068774,-0.0112768414734138,-0.077667335573351,0.369189489149647,0.227635502039221,0.0650042108599463
"LPP","Neutrophil-M1","turquoise",0.283347653455431,0.386056116400248,0.132287271672438,0.059579008113051,0.257626427530905,-0.0976556242456609,-0.0350361076346471,0.283737411832824,0.131621241148435,-0.031404843806068
"IL1RAP","Neutrophil-M7","magenta",0.156923566497668,0.143922199140685,0.0608116492805941,-0.0263273584736949,0.0234678896965484,-0.0132564865157341,-0.0144831750496955,0.280821716302905,0.152909474552903,-0.0301879381205984
"OPA1","Neutrophil-M1","turquoise",0.171754251845117,0.202450234548205,0.12632112361249,0.0458106396406941,0.0926079610528079,-0.0799245382383538,0.00661470751711834,0.128595102282776,0.0627158804418079,-0.0374595830216214
"ATP13A3","Neutrophil-M1","turquoise",0.295865753116759,0.416250485122911,0.164947717105046,0.0454789624229483,0.176757545207924,-0.154649194857737,-0.0053407687886337,0.32154795181394,0.142437536951784,-0.0609261993375977
"ACAP2","Neutrophil-M1","turquoise",0.32302728702553,0.411005956047852,0.10363909647839,-0.0188025247431678,0.318272644387828,0.00564276066273842,-0.0762365622215966,0.330779981805698,0.216091600724834,0.0642442632854005
"PCYT1A","Neutrophil-M1","turquoise",0.305476382102994,0.438830624172163,0.151655973199141,0.0394297196473579,0.232847549545724,-0.13687174719178,-0.00804611194769203,0.312302419158524,0.141018019380393,-0.0337508846697712
"RNF168","Neutrophil-M1","turquoise",0.167496374461579,0.203772721173823,0.0989331583339282,0.0156412436555797,0.0883333139579401,-0.0695766630396031,-0.00582652125569277,0.155439605608707,0.0841105759168776,-0.0247774151566679
"SENP5","Neutrophil-M1","turquoise",0.220252220611701,0.260109940322271,0.127707943204325,0.0373576465475637,0.15644642580451,-0.0504441311897995,-0.0188130907407738,0.179528288058003,0.0975603967895967,-0.0122782890317439
"DLG1","Neutrophil-M1","turquoise",0.17864354572703,0.170892844616408,0.176828199777874,0.0678914621864087,0.0716123652875561,-0.0809393830718264,0.00583802495850391,0.0909069243300029,0.0454322592796044,-0.0458411959722287
"LRCH3","Neutrophil-M1","turquoise",0.17998454944216,0.219158974114101,0.128825029488058,0.0240596015246114,0.14026931620447,-0.0631754936339419,0.000910499671489877,0.141398777804998,0.0717544302967406,-0.0148007801362844
"IQCG","Neutrophil-M2","blue",0.162725319348994,0.108713331837528,0.24516966413081,0.0387997635030468,0.0386688562300917,-0.0575119710679061,0.0164811241500346,0.0558962176021392,0.0289004655010961,-0.0369432049633412
"RPL35A","Neutrophil-M2","blue",0.250762880478713,0.168422027658237,0.341126070401824,0.137117986193371,0.0453506536627022,-0.115839076862856,0.0658768252809487,0.0636095995782203,0.040381847956771,-0.0765677745250285
"ZNF718","Neutrophil-M1","turquoise",0.110440476548111,0.125772804435803,0.0855924745648986,0.0548680523396392,0.0699458170498292,-0.0483616518722527,0.00660166386489463,0.0633366022590461,0.0210346358995513,-0.0241194724779092
"ZNF141","Neutrophil-M1","turquoise",0.110011287530392,0.121398753288363,0.112906139034829,0.023901232408116,0.0603738067575074,-0.051957271744287,-0.000449795553626519,0.074985494808979,0.0293080156263774,-0.0145811509632203
"ATP5I","Neutrophil-M8","green",-0.0495550189617286,-0.143828658596748,0.0146224034926038,-0.00752516707426877,-0.248213203906564,-0.0235289631651662,0.0331787898012927,-0.0453015547933117,0.0190235594625861,-0.0383316280243685
"PCGF3","Neutrophil-M1","turquoise",0.163487306839549,0.227271793709835,0.0664376514582831,0.025407151727086,0.136407546658015,-0.0607156917651368,-0.0139880980339789,0.14982034261878,0.0677721878772356,-0.00976505287004068
"ZFYVE28","Neutrophil-M2","blue",0.146384520082902,0.0765208952659534,0.202130496223736,0.0514061025970133,0.0375290524837004,-0.0247939543289108,0.00890713070123425,0.0358623933607441,0.0251808620645217,-0.0205460973488135
"FAM193A","Neutrophil-M1","turquoise",0.186515567757907,0.253521507024227,0.0842158994132703,0.00960583387909731,0.177404048837192,-0.0428206594290569,-0.0222821027002502,0.194687566519137,0.0996444916584705,-0.00409403778683394
"STX18","Neutrophil-M1","turquoise",0.147931073321219,0.158250777702092,0.137581115927757,0.0425002261938859,0.0749246007972707,-0.0693828558908633,0.0201114694292502,0.0842125628316815,0.0336205491891062,-0.0269505472288782
"S100P","Neutrophil-M9","pink",0.0301915638619581,0.0380323036099761,-0.0570442183842963,-0.10494117925387,0.140523997077042,0.14404752834557,-0.116550155212094,0.0181521007600464,0.0466629835271889,0.317823636787511
"TBC1D14","Neutrophil-M1","turquoise",0.232734888098801,0.330661190334305,0.0730065179634539,-0.00222805834015387,0.256888379311433,-0.0379946168285873,-0.0366219515654446,0.26843312385232,0.15025145783962,0.0125713927715343
"GRPEL1","Neutrophil-M1","turquoise",0.182334469130031,0.246468672773603,0.103433322395646,0.0217074882957339,0.115221603484223,-0.0742551902871309,-0.00559848668744731,0.179200967314018,0.0874428210609799,-0.00320413381780124
"WDR1","Neutrophil-M3","brown",0.0655738483397384,0.0732418680677061,0.0123975329252494,0.211278951199053,0.0645972190714769,-0.0262339674925598,-0.0115830308871915,0.012973557390269,0.0170487678878295,-0.0414139938887071
"BOD1L1","Neutrophil-M7","magenta",0.200483815641244,0.204687093979789,0.0756148652091722,-0.0360214537239109,0.093953551056807,0.000252584921573958,-0.0418778287225273,0.272639264970714,0.135896324764692,0.0367845387690105
"CPEB2","Neutrophil-M1","turquoise",0.193874871511852,0.261057277346515,0.0906785203556554,0.0241652592175009,0.114748471650845,-0.0740293478215031,-0.00998119606667665,0.20586483381007,0.104227930764098,-0.0199215411257179
"FBXL5","Neutrophil-M1","turquoise",0.326200828870772,0.463144212113536,0.104361920478698,-0.0175563257222075,0.369227814397812,-0.0176518247310248,-0.0717504629948616,0.360757946749394,0.205446965065016,0.0766246171518511
"BST1","Neutrophil-M1","turquoise",0.185952734102504,0.276174087572628,0.0608215374121524,-0.00173815093674105,0.229788253965537,-0.0257373662149928,-0.0416636250822218,0.168633433445538,0.077624512275839,0.0794834272369917
"TAPT1","Neutrophil-M1","turquoise",0.123134088305813,0.144469644459759,0.0781733214073508,0.0253017872958757,0.0791564672614548,-0.0335709710851392,0.00261851195695467,0.109563489913261,0.0503044798451039,-0.00977985707159283
"LCORL","Neutrophil-M1","turquoise",0.155962141380337,0.197450774958659,0.0920300282306943,0.039595757940477,0.0973735721927721,-0.0781146514746383,0.00050476329525873,0.12645810595279,0.0548139203536357,-0.0369974563329526
"PI4K2B","Neutrophil-M1","turquoise",0.166957172597939,0.215638432885087,0.111885119142325,0.0269890010381648,0.102967283289515,-0.0872338030701119,-0.00285495658732466,0.132094694924013,0.0561232513578963,-0.0315713156822782
"ANAPC4","Neutrophil-M1","turquoise",0.0978761324017746,0.125752108168287,0.0594638492319323,0.0141364662210126,0.061455398057187,-0.0325932819070935,0.000735038062240702,0.0899159640330328,0.0394466139364986,-0.0140388566492177
"SEL1L3","Neutrophil-M1","turquoise",0.15828723263545,0.208540885336873,0.123775260958308,0.0481486822606121,0.0852687958506195,-0.0966764922966945,8.25724562155578e-05,0.117697870115066,0.047549598331134,-0.0370725656400617
"RBPJ","Neutrophil-M7","magenta",0.254373497737824,0.291551236932213,0.126160869301041,0.00106003743444878,0.0714834214575669,-0.0950065057415494,-0.0118850245020376,0.35291913448575,0.164937767426982,-0.0419529097440375
"STIM2","Neutrophil-M1","turquoise",0.209192182355764,0.254712423678247,0.127075418803147,0.0283209043992006,0.109154063103341,-0.0814663037683558,-0.00562933734531196,0.201147495756576,0.101575206404877,-0.0343543337964434
"ARAP2","Neutrophil-M1","turquoise",0.275224487780142,0.36585041036661,0.157253643274197,0.0419243311114416,0.185155733477104,-0.123604730017796,-0.0122719835781518,0.234115259394104,0.0982100155538892,-0.0282897967733157
"RELL1","Neutrophil-M1","turquoise",0.225785858904948,0.323166127463436,0.0896104953465463,0.00878695109431167,0.228242486485685,-0.0530698270416264,-0.0369181282592639,0.238593150941864,0.119614059435542,0.00463457828866165
"PGM2","Neutrophil-M1","turquoise",0.225645548929159,0.315839512228903,0.131836257781556,0.0348838608886238,0.165638879277854,-0.100524900253877,-0.011386116950452,0.203222174259281,0.0881058478225047,-0.0123030465811092
"TBC1D1","Neutrophil-M1","turquoise",0.21064383069146,0.294709687514135,0.0637495694046013,-0.00504579422774705,0.277497354497464,0.0195179963825594,-0.0493576737408983,0.228566578940599,0.135159323000775,0.0488257877156268
"TLR1","Neutrophil-M1","turquoise",0.211326203971851,0.273523119180801,0.0579392149607912,-0.00786874050661326,0.194259825668249,-0.00332680178210921,-0.0321948055634304,0.249554134297972,0.145496427964617,0.0298155569858928
"KLHL5","Neutrophil-M1","turquoise",0.212838770854197,0.243484886206542,0.149299166954096,0.121936382533517,0.114080249969694,-0.0948559529379797,0.012320783164627,0.174169085558612,0.0844378497256075,-0.0763190309102403
"UBE2K","Neutrophil-M1","turquoise",0.224639323898917,0.263601816341125,0.152595740813569,0.0571167479111738,0.144799909338766,-0.0831075491391635,0.00636761104373007,0.173951301140466,0.0870449335513136,-0.027263019939045
"PDS5A","Neutrophil-M1","turquoise",0.179694107258157,0.174607406941205,0.174068600124906,0.0345326905218743,0.0969092438622634,-0.0533798010001002,0.0035173807026869,0.0995304951885667,0.0597182124416871,-0.0169179695856773
"N4BP2","Neutrophil-M2","blue",0.13486569318731,0.0996906445006076,0.197429869404627,0.029674215234447,0.0261845152934215,-0.0495964218060215,0.00610267617210534,0.062224988176748,0.0174566599098118,-0.0276277767292433
"RHOH","Neutrophil-M2","blue",0.178693251228986,0.118334817874921,0.275267686371866,0.0359617235209069,0.0764532142644437,-0.0354855821320871,0.00119585766659263,0.0591780351669392,0.0456672273414001,-0.0286221058231133
"RBM47","Neutrophil-M1","turquoise",0.376597028370642,0.533261027729138,0.137306202794235,-0.00194644735403286,0.383666718526143,-0.0720100512239271,-0.060218942586357,0.436947426985769,0.242783905386874,0.017596287302682
"TMEM33","Neutrophil-M1","turquoise",0.181094833133586,0.243281825579826,0.0905835200561089,0.0160617564201202,0.117263092210252,-0.0727011924596121,-0.0114296761738295,0.180828719904398,0.0774194058829833,-0.00730674988739106
"SLC30A9","Neutrophil-M1","turquoise",0.161142798364908,0.191934529290211,0.11502831595074,0.0256224702048566,0.108860365393446,-0.0473673465006173,-0.000530023206551593,0.128736205677923,0.0683079831020445,-0.00981819893422339
"ATP8A1","Neutrophil-M1","turquoise",0.252583241646947,0.317103535897179,0.172490195576969,0.0811144356990985,0.148639702879343,-0.129135280833957,0.00780594789977208,0.19242601103558,0.0745810370668502,-0.0603565608516735
"TXK","Neutrophil-M2","blue",0.253418178554322,0.125061394953967,0.457945009855911,0.0646410222335333,0.0362445607237419,-0.0764534151350435,0.0253589056898165,0.0450663888014179,0.0274716554989819,-0.0547585068610065
"FRYL","Neutrophil-M1","turquoise",0.236507019114464,0.300564939813702,0.123089471254799,0.0168574472778815,0.164984015841597,-0.0781696801593689,-0.0100532506439544,0.228145661986878,0.112215347113184,-0.0266168457833343
"OCIAD2","Neutrophil-M2","blue",0.158198190457454,0.0776736997525671,0.279241302343145,0.0387553299916119,0.0339934760405067,-0.044932191634689,0.0109241660341013,0.0294785639735065,0.0152394766929678,-0.0165389544419187
"SCFD2","Neutrophil-M3","brown",0.0436134142716105,0.0142509216548259,0.09006769653093,0.255111781836649,-0.0230022554583655,-0.102766700056586,0.0497234257243372,-0.0600013218513691,-0.0585890867161545,-0.124014140912663
"CHIC2","Neutrophil-M1","turquoise",0.196744750424649,0.273894712713639,0.0738233936425232,0.000577118220578978,0.230438539897341,-0.0118193102085269,-0.0449551366932806,0.183437962963717,0.112684423143369,0.0447990047847219
"TMEM165","Neutrophil-M1","turquoise",0.289943784625948,0.404206972554528,0.134273570778361,0.0346328908680229,0.265299094081512,-0.0935545303286546,-0.026046047616472,0.283893688264116,0.143043061345299,-0.0117008030406375
"CEP135","Neutrophil-M1","turquoise",0.141454041957238,0.17067422514737,0.086390282484059,0.0250427412634505,0.0749578298184932,-0.0588577782387818,-0.00271145164919362,0.123593755619708,0.0576583661402783,-0.0136498385970626
"IGFBP7","Neutrophil-M1","turquoise",0.131538311766049,0.164854392816417,0.0682083978759349,0.0239039549385465,0.0989483939190619,-0.0399524072284006,-0.00877268015598678,0.118825084877099,0.0617179861061143,-0.00079133928636093
"UBA6","Neutrophil-M1","turquoise",0.214892040208667,0.272626728846902,0.120842074969948,0.0247333242694526,0.130028212505697,-0.0833093821484084,-0.00799317766422292,0.188331245303195,0.114462925686941,-0.0293894640130792
"SULT1B1","Neutrophil-M1","turquoise",0.236413607853409,0.342536601755917,0.0858074683062149,0.0136970945821268,0.246076461944597,-0.0345062960504751,-0.0381593792058298,0.231997679521866,0.116793351585957,0.0616421945475168
"RUFY3","Neutrophil-M2","blue",0.0829106905890186,0.0657243562598439,0.122397811084058,0.0186514715633758,0.039830867336266,-0.0256309539327369,-0.000207153345030382,0.0284361884527941,0.0160835749891389,-0.0105058853020372
"MOB1B","Neutrophil-M3","brown",-0.011355190254941,-0.028129459054873,0.0307706860210646,0.391294996512475,-0.0603046808196414,-0.150150244339068,0.118303265535997,-0.125248487586335,-0.115025872975064,-0.195537897926965
"ANKRD17","Neutrophil-M1","turquoise",0.303854778302888,0.41238810270415,0.157866801106533,0.0388370803714242,0.257757000541465,-0.10613124601467,-0.0261112522191519,0.289268151897736,0.138797770366711,-0.0248429441594395
